Designator,Mid X,Mid Y,Layer,Rotation
R7,130.727504,-82.825004,T,0.0
R7,70.777499,-82.825004,T,0.0
R7,250.627514,-40.834999,T,0.0
R7,190.677509,-40.834999,T,0.0
R7,130.727504,-40.834999,T,0.0
R7,70.777499,-40.834999,T,0.0
R8,250.627514,-255.095024,T,0.0
R8,190.677509,-255.095024,T,0.0
R8,130.727504,-255.095024,T,0.0
R8,70.777499,-255.095024,T,0.0
R8,250.627514,-213.105019,T,0.0
R8,190.677509,-213.105019,T,0.0
R8,130.727504,-213.105019,T,0.0
R8,70.777499,-213.105019,T,0.0
R8,250.627514,-171.115014,T,0.0
R8,190.677509,-171.115014,T,0.0
R8,130.727504,-171.115014,T,0.0
R8,70.777499,-171.115014,T,0.0
R8,250.627514,-129.125009,T,0.0
R8,190.677509,-129.125009,T,0.0
R8,130.727504,-129.125009,T,0.0
R8,70.777499,-129.125009,T,0.0
R8,250.627514,-87.135004,T,0.0
R8,190.677509,-87.135004,T,0.0
R8,130.727504,-87.135004,T,0.0
R8,70.777499,-87.135004,T,0.0
R8,250.627514,-45.144999,T,0.0
R8,190.677509,-45.144999,T,0.0
R8,130.727504,-45.144999,T,0.0
R8,70.777499,-45.144999,T,0.0
R9,250.705014,-274.145024,T,0.0
R9,190.755009,-274.145024,T,0.0
R9,130.805004,-274.145024,T,0.0
R9,70.854999,-274.145024,T,0.0
R9,250.705014,-232.155019,T,0.0
R9,190.755009,-232.155019,T,0.0
R9,130.805004,-232.155019,T,0.0
R9,70.854999,-232.155019,T,0.0
R9,250.705014,-190.165014,T,0.0
R9,190.755009,-190.165014,T,0.0
R9,130.805004,-190.165014,T,0.0
R9,70.854999,-190.165014,T,0.0
R9,250.705014,-148.175009,T,0.0
R9,190.755009,-148.175009,T,0.0
R9,130.805004,-148.175009,T,0.0
R9,70.854999,-148.175009,T,0.0
R9,250.705014,-106.185004,T,0.0
R9,190.755009,-106.185004,T,0.0
R9,130.805004,-106.185004,T,0.0
R9,70.854999,-106.185004,T,0.0
R9,250.705014,-64.194999,T,0.0
R9,190.755009,-64.194999,T,0.0
R9,130.805004,-64.194999,T,0.0
R9,70.854999,-64.194999,T,0.0
U2,247.395014,-244.435024,T,180.0
U2,187.445009,-244.435024,T,180.0
U2,127.495004,-244.435024,T,180.0
U2,67.544999,-244.435024,T,180.0
U2,247.395014,-202.445019,T,180.0
U2,187.445009,-202.445019,T,180.0
U2,127.495004,-202.445019,T,180.0
U2,67.544999,-202.445019,T,180.0
U2,247.395014,-160.455014,T,180.0
U2,187.445009,-160.455014,T,180.0
U2,127.495004,-160.455014,T,180.0
U2,67.544999,-160.455014,T,180.0
U2,247.395014,-118.465009,T,180.0
U2,187.445009,-118.465009,T,180.0
U2,127.495004,-118.465009,T,180.0
U2,67.544999,-118.465009,T,180.0
U2,247.395014,-76.475004,T,180.0
U2,187.445009,-76.475004,T,180.0
U2,127.495004,-76.475004,T,180.0
U2,67.544999,-76.475004,T,180.0
U2,247.395014,-34.484999,T,180.0
U2,187.445009,-34.484999,T,180.0
U2,127.495004,-34.484999,T,180.0
U2,67.544999,-34.484999,T,180.0
U3,256.285014,-269.835024,T,90.0
U3,196.335009,-269.835024,T,90.0
U3,136.385004,-269.835024,T,90.0
U3,76.434999,-269.835024,T,90.0
U3,256.285014,-227.845019,T,90.0
U3,196.335009,-227.845019,T,90.0
U3,136.385004,-227.845019,T,90.0
U3,76.434999,-227.845019,T,90.0
U3,256.285014,-185.855014,T,90.0
U3,196.335009,-185.855014,T,90.0
U3,136.385004,-185.855014,T,90.0
U3,76.434999,-185.855014,T,90.0
U3,256.285014,-143.865009,T,90.0
U3,196.335009,-143.865009,T,90.0
U3,136.385004,-143.865009,T,90.0
U3,76.434999,-143.865009,T,90.0
U3,256.285014,-101.875004,T,90.0
U3,196.335009,-101.875004,T,90.0
U3,136.385004,-101.875004,T,90.0
U3,76.434999,-101.875004,T,90.0
U3,256.285014,-59.884999,T,90.0
U3,196.335009,-59.884999,T,90.0
U3,136.385004,-59.884999,T,90.0
U3,76.434999,-59.884999,T,90.0
